,id,name,alias,rating,review_count,price
33,_VCzzLUyZ_jGhHq3Ju2RkQ,Magic Bagels,magic-bagels-valley-stream,4.0,86,1.0
34,57qSiQxn2KV6Q4HFsud04Q,Gotta Getta Bagel Of Woodmere,gotta-getta-bagel-of-woodmere-woodmere,4.0,19,1.0
35,2xb7iTP8NcW-Wf0fZfnBJQ,House Party Cafe & Lounge,house-party-cafe-and-lounge-brooklyn-2,4.0,51,1.0
36,0tTv7zhaXi_T9053mHXzxg,Glow Joe Cafe,glow-joe-cafe-bayside,4.5,37,1.0
37,FUBeHLbephckTEfK95Tiow,Boogie Woogie Bagel Boys,boogie-woogie-bagel-boys-weehawken,2.5,11,1.0
38,mekpRq6Iak0kuUUNWxcC3A,Balducci's Gourmet On The Go,balduccis-gourmet-on-the-go-new-york-2,3.5,98,2.0
39,N10LsPnytFChTWzIcoh4Iw,Boxcar Bagel & Deli,boxcar-bagel-and-deli-bogota,4.5,76,1.0
40,kND0VNLb0XeP_-alnZOV-Q,Main Street Bagels,main-street-bagels-flushing,3.0,35,1.0
41,nx-3KRyQfJ0Bjimdh3gNEA,Andy's Delicatessen,andys-delicatessen-middle-village,4.0,88,1.0
42,XvUI9Hs4ssljXf4u91geOA,World Famous Deli,world-famous-deli-brooklyn,4.5,12,
43,kkp7VKm-A-IOeFyXNFAM2w,Brooklyn Standard,brooklyn-standard-brooklyn-5,3.0,246,1.0
44,96uKJMiLA-evrXcH_n0MjQ,The BGL,the-bgl-nutley,4.0,188,1.0
45,gAPKLYpgVwpbVRzCAVmRbA,The Craftsman,the-craftsman-new-york-2,4.0,130,2.0
46,n3SS-2ZzZwd1tr_yYysYkA,Dunkin',dunkin-brooklyn-2,3.0,1,
47,UNSdhsl2KL6w92ovHlFh9A,Eisenberg's Sandwich Shop,eisenbergs-sandwich-shop-new-york,3.5,616,2.0
48,-ic13XJ9ekpEfshQFPKL4A,Grandchamps Kitchen & Market,grandchamps-kitchen-and-market-brooklyn,4.0,219,2.0
49,2l0dBpaoPVQ1JwD7CaQu-w,Madman Espresso,madman-espresso-new-york-4,4.0,273,2.0
0,2RnA9SsEba5XAJtS5G4Qcg,D'Alessio Hot Bagel Express,d-alessio-hot-bagel-express-leonardo,3.5,23,1.0
1,j4LKtasYaYEpG4rNf_6KMg,Howard's Bagel Bakery,howards-bagel-bakery-lake-hiawatha-2,3.5,36,1.0
2,0N-FjFd15FuD4eTGhSUCFQ,Columbus Cafe,columbus-cafe-new-york,3.5,50,1.0
3,CGIoJRaFzm0piEr44WEZyg,Simit Sarayi,simit-sarayi-new-york-2,5.0,1,
4,OMHH97xIajGoCK_G-X3x_Q,The Coffee Inn,the-coffee-inn-new-york,4.0,156,1.0
5,Z0vgO-JoBL5bZ5U_8DfMfQ,Firefly Petite Café Bistro,firefly-petite-café-bistro-sunnyside,4.0,118,2.0
6,yQtRrd89SOrvVDaNCWTAZA,Heights Deli & Convenience,heights-deli-and-convenience-brooklyn,4.0,8,2.0
7,10r9HA_x6c6HAr0RJjJUHQ,Amazing Deli,amazing-deli-staten-island,4.5,4,
8,OuOZvwj78ve_r9F-cRNdIg,Bagel House,bagel-house-staten-island-7,2.5,27,1.0
9,OEgCPGT4WJkDE1-q8I1TzQ,Sam's Deli,sams-deli-new-york-2,4.5,28,1.0
10,2m-B_OlrpiTV8oeA7UNV_w,KAVE,kave-brooklyn,4.0,182,2.0
11,396bGT_3GVtQmz8oCFr5pg,Tony's Metro Bagel Grill & Cafe,tonys-metro-bagel-grill-and-cafe-jersey-city,4.5,3,
12,dKgMlvm_kcm6eLxCjkCwGw,Forest superette and bagels,forest-superette-and-bagels-staten-island,2.5,3,1.0
13,EyVUBI2vHJ0ZX2WU0D21BA,Bagel Power,bagel-power-scarsdale,4.0,23,1.0
14,EpnNykINCMkRMJmDUL8GdA,In Between Dos Cafe,in-between-dos-cafe-queens-2,4.5,14,
15,52RbqYLKbeYgQweERQcIlw,Bloomingdale Bagels & Deli,bloomingdale-bagels-and-deli-bloomingdale,4.0,26,1.0
16,0gHKcrQlEuDUsCr3YuWSDA,Idea Coffee,idea-coffee-new-york-2,4.0,156,1.0
17,OoUNzhhUtWDZ9rHtUy8IUg,Toasties,toasties-new-york-3,3.5,131,1.0
18,mn28ggssMqUYqDBqpbGpoQ,City Bagels,city-bagels-staten-island,4.0,4,1.0
19,PX88lcxrdv0-RA1g3tUXHQ,Yura's Blue Plate,yuras-blue-plate-new-york,4.0,207,2.0
20,FaSL5EkhXfmaRG1T7w4ZNg,Bagels-4-u,bagels-4-u-springfield-6,5.0,1,
21,PSvmKoXb8vpLgh-LbcEvXQ,Grey Cafe,grey-cafe-flushing,4.5,21,1.0
22,qQ7BctpR2_cG0nG_e5209g,Dunkin',dunkin-newark-3,5.0,1,
23,X50NTjRHh90rwwF3nO-9og,Manhattan Bagel,manhattan-bagel-bayonne,2.0,52,1.0
24,y4NLu4YIlqs-74U52r7oXQ,Pleroma,pleroma-new-york-2,3.5,35,
25,vROhrixoUwnGr3rgAqGNyw,TB Coffee House,tb-coffee-house-brooklyn-2,4.5,21,
26,qj4AeQxMAWOyQTqKU_I6oQ,Double Dutch Espresso,double-dutch-espresso-bronx-2,4.0,50,2.0
27,qdmqhIYedl_AFR_sXyYfKA,East Way Gourmet,east-way-gourmet-new-york,4.0,5,2.0
28,RzSh7m8-PEiYYVrxsYcL_g,Celebrity Bagels & Restaurant,celebrity-bagels-and-restaurant-tenafly,3.5,93,1.0
29,5UR2nOXYZAakXAoHHoBqNg,7th Avenue Donuts,7th-avenue-donuts-brooklyn-36,3.5,242,1.0
30,gyYMq04u0O7nS9SHgnioIw,The Brooklyn Commons,the-brooklyn-commons-brooklyn-2,3.5,37,1.0
31,sSQ3dtC8nbfeT6srFiiIlA,Stumptown Coffee Roasters,stumptown-coffee-roasters-new-york,4.5,1401,2.0
32,39U7fyFziKnbG9h-Tb9AdA,L Stop gourmet deli,l-stop-gourmet-deli-brooklyn,5.0,7,
33,6OWMji5GiqRlRPZSb1lJ4A,Fay Da Bakery,fay-da-bakery-new-york-10,4.0,231,1.0
34,5WdsgeCz2WwN57B-eYZi7w,The Grey Dog,the-grey-dog-new-york-6,4.0,319,2.0
35,JLiToHyVeAgyiP6BjwyWrQ,Bagel Culture,bagel-culture-glen-rock,4.0,51,1.0
36,SHA7V91Pg7CB_JLFE4T-xw,Zaro's Family Bakery - Penn Station 7th Ave Entrance,zaros-family-bakery-penn-station-7th-ave-entrance-new-york,3.0,237,2.0
37,asW_ljefQQam9zjc9ZQaMw,Oslo Coffee Roasters,oslo-coffee-roasters-new-york,4.0,247,1.0
38,MEH6UxnBDhzPl47DDd56KA,Bond St. Coffee & Goods,bond-st-coffee-and-goods-brooklyn,5.0,11,
39,kSNAky2m13fG4Y3Q0arqFg,Everyman Espresso,everyman-espresso-new-york-2,4.0,171,2.0
40,OP1XRxiuWtv3CFZzg4s61w,Tulip Bagels,tulip-bagels-floral-park,3.5,33,
41,u-zjpM-TrS4GCZlHPFZmAw,Tony's Beechhurst Deli,tonys-beechhurst-deli-whitestone,5.0,178,2.0
42,vB58wINYM8j2BR6_7emzDg,Cafe Bora Bora,cafe-bora-bora-rego-park,3.0,18,2.0
43,q6SEFWagzMD5HYJXi-_Lfg,Fort Place Deli,fort-place-deli-staten-island,4.0,4,1.0
44,2juoC8oKA44U4vw-2CgBEw,Becky's Bites,beckys-bites-new-york,4.5,48,
45,ZfW9wwVYsY5H5-CmxePs1Q,The Skilled Archer,the-skilled-archer-brooklyn-2,4.0,3,
46,avvK7h7t3lBK_0UKU5XUfw,S & T Bagels & Deli,s-and-t-bagels-and-deli-staten-island,3.0,5,
47,050d9NQK31HvuLHe1w7W_w,Tenafly Hot Bagels,tenafly-hot-bagels-tenafly,4.0,12,2.0
48,uk34HIU-ILX2A-FRs1Or3g,Kaffe 1668 South,kaffe-1668-south-new-york,4.0,689,2.0
49,8MG8mxoa11qsTwZivLfHJg,Peter's Hot Bagels,peters-hot-bagels-bayside,3.0,31,1.0
